Timestamp,Command
1700689544798,KNOCK:416
1700689544800,KNOCK:64
1700689544803,KNOCK:688
1700689544805,KNOCK:1104
1700689544806,KNOCK:128
1700689544809,KNOCK:464
1700689544814,KNOCK:528
1700689544816,KNOCK:816
1700689544817,KNOCK:720
1700689544819,KNOCK:1456
1700689544821,KNOCK:592
1700689544823,KNOCK:992
1700689544825,KNOCK:256
1700689544830,KNOCK:16
1700689544832,KNOCK:1040
1700689544834,KNOCK:1072
1700689544835,KNOCK:192
1700689544837,KNOCK:1088
1700689544846,KNOCK:16
1700689544849,KNOCK:1280
1700689544851,KNOCK:1504
1700689544852,KNOCK:1216
1700689544853,KNOCK:1168
1700689544856,KNOCK:672
1700689544863,KNOCK:320
1700689544865,KNOCK:160
1700689544866,KNOCK:1552
1700689544868,KNOCK:320
1700689544870,KNOCK:1360
1700689544871,KNOCK:176
1700689544873,KNOCK:528
1700689544879,KNOCK:64
1700689544882,KNOCK:672
1700689544884,KNOCK:1216
1700689544886,KNOCK:976
1700689544889,KNOCK:912
1700689544899,KNOCK:1296
1700689544900,KNOCK:96
1700689544902,KNOCK:944
1700689544904,KNOCK:784
1700689544915,KNOCK:224
1700689544917,KNOCK:528
1700689544918,KNOCK:640
1700689544920,KNOCK:1040
1700689544923,KNOCK:1216
1700689544931,KNOCK:496
1700689544933,KNOCK:1712
1700689544934,KNOCK:176
1700689544936,KNOCK:576
1700689544937,KNOCK:752
1700689544939,KNOCK:816
1700689544944,KNOCK:224
1700689544947,KNOCK:384
1700689544949,KNOCK:896
1700689544951,KNOCK:1040
1700689544952,KNOCK:1024
1700689544954,KNOCK:416
1700689544955,KNOCK:160
1700689544957,KNOCK:432
1700689544959,KNOCK:16
1700689544966,KNOCK:1664
1700689544968,KNOCK:928
1700689544969,KNOCK:800
1700689544971,KNOCK:512
1700689544981,KNOCK:400
1700689544983,KNOCK:688
1700689544985,KNOCK:576
1700689544987,KNOCK:1232
1700689544988,KNOCK:288
1700689544990,KNOCK:848
1700689544997,KNOCK:784
1700689544999,KNOCK:816
1700689545001,KNOCK:976
1700689545003,KNOCK:1216
1700689545004,KNOCK:608
1700689545006,KNOCK:640
1700689545007,KNOCK:480
1700689545013,KNOCK:528
1700689545015,KNOCK:448
1700689545016,KNOCK:2064
1700689545018,KNOCK:544
1700689545020,KNOCK:960
1700689545022,KNOCK:1296
1700689545023,KNOCK:176
1700689545030,KNOCK:208
1700689545031,KNOCK:896
1700689545033,KNOCK:1184
1700689545034,KNOCK:400
1700689545036,KNOCK:784
1700689545039,KNOCK:944
1700689545041,KNOCK:1616
1700689545050,KNOCK:336
1700689545051,KNOCK:1744
1700689545053,KNOCK:1072
1700689545055,KNOCK:1200
1700689545057,KNOCK:544
1700689545064,KNOCK:96
1700689545066,KNOCK:352
1700689545067,KNOCK:1360
1700689545069,KNOCK:1376
1700689545070,KNOCK:624
1700689545072,KNOCK:1296
1700689545080,KNOCK:352
1700689545081,KNOCK:352
1700689545083,KNOCK:1776
1700689545086,KNOCK:1424
1700689545087,KNOCK:944
1700689545088,KNOCK:1200
1700689545097,KNOCK:400
1700689545099,KNOCK:336
1700689545101,KNOCK:2112
1700689545102,KNOCK:96
1700689545104,KNOCK:896
1700689545105,KNOCK:240
1700689545112,KNOCK:32
1700689545113,KNOCK:736
1700689545115,KNOCK:1328
1700689545117,KNOCK:2128
1700689545118,KNOCK:1568
1700689545121,KNOCK:512
1700689545123,KNOCK:592
1700689545131,KNOCK:48
1700689545133,KNOCK:336
1700689545135,KNOCK:608
1700689545136,KNOCK:1248
1700689545138,KNOCK:432
1700689545144,KNOCK:512
1700689545149,KNOCK:384
1700689545153,KNOCK:704
1700689545155,KNOCK:1424
1700689545165,KNOCK:32
1700689545167,KNOCK:1328
1700689545168,KNOCK:2000
1700689545170,KNOCK:1504
1700689545171,KNOCK:416
1700689545175,KNOCK:160
1700689545181,KNOCK:800
1700689545184,KNOCK:1584
1700689545185,KNOCK:1952
1700689545187,KNOCK:800
1700689545188,KNOCK:672
1700689545190,KNOCK:656
1700689545192,KNOCK:640
1700689545197,KNOCK:736
1700689545198,KNOCK:752
1700689545200,KNOCK:432
1700689545202,KNOCK:1712
1700689545203,KNOCK:640
1700689545206,KNOCK:928
1700689545208,KNOCK:1360
1700689545211,KNOCK:400
1700689545213,KNOCK:576
1700689545216,KNOCK:432
1700689545217,KNOCK:2304
1700689545219,KNOCK:848
1700689545223,KNOCK:480
1700689545224,KNOCK:1056
1700689545231,KNOCK:448
1700689545233,KNOCK:144
1700689545235,KNOCK:1904
1700689545236,KNOCK:736
1700689545238,KNOCK:768
1700689545239,KNOCK:1072
1700689545245,KNOCK:80
1700689545248,KNOCK:784
1700689545249,KNOCK:288
1700689545251,KNOCK:1744
1700689545252,KNOCK:704
1700689545254,KNOCK:512
1700689545256,KNOCK:1104
1700689545257,KNOCK:48
1700689545259,KNOCK:784
1700689545264,KNOCK:464
1700689545266,KNOCK:608
1700689545267,KNOCK:1824
1700689545269,KNOCK:1024
1700689545271,KNOCK:1040
1700689545280,KNOCK:832
1700689545282,KNOCK:288
1700689545284,KNOCK:576
1700689545285,KNOCK:880
1700689545286,KNOCK:1088
1700689545288,KNOCK:816
1700689545297,KNOCK:720
1700689545299,KNOCK:1168
1700689545301,KNOCK:896
1700689545302,KNOCK:896
1700689545304,KNOCK:1216
1700689545305,KNOCK:16
1700689545307,KNOCK:352
1700689545309,KNOCK:160
1700689545310,KNOCK:256
1700689545313,KNOCK:848
1700689545316,KNOCK:400
1700689545318,KNOCK:1072
1700689545319,KNOCK:1328
1700689545321,KNOCK:400
1700689545322,KNOCK:656
1700689545331,KNOCK:272
1700689545333,KNOCK:448
1700689545334,KNOCK:1504
1700689545336,KNOCK:1328
1700689545337,KNOCK:1088
1700689545339,KNOCK:688
1700689545344,KNOCK:528
1700689545348,KNOCK:16
1700689545349,KNOCK:944
1700689545350,KNOCK:688
1700689545352,KNOCK:1584
1700689545353,KNOCK:720
1700689545359,KNOCK:1024
1700689545363,KNOCK:48
1700689545364,KNOCK:672
1700689545367,KNOCK:512
1700689545369,KNOCK:736
1700689545371,KNOCK:96
1700689545373,KNOCK:1056
1700689545375,KNOCK:48
1700689545377,KNOCK:288
1700689545381,KNOCK:784
1700689545383,KNOCK:480
1700689545385,KNOCK:1680
1700689545386,KNOCK:1536
1700689545387,KNOCK:576
1700689545390,KNOCK:176
1700689545398,KNOCK:928
1700689545399,KNOCK:480
1700689545400,KNOCK:992
1700689545402,KNOCK:1424
1700689545404,KNOCK:1088
1700689545407,KNOCK:816
1700689545409,KNOCK:96
1700689545413,KNOCK:48
1700689545416,KNOCK:416
1700689545417,KNOCK:1488
1700689545419,KNOCK:176
1700689545420,KNOCK:1200
1700689545422,KNOCK:432
1700689545425,KNOCK:320
1700689545431,KNOCK:256
1700689545433,KNOCK:1824
1700689545436,KNOCK:1120
1700689545437,KNOCK:1024
1700689545439,KNOCK:1296
1700689545441,KNOCK:1168
1700689545447,KNOCK:688
1700689545448,KNOCK:912
1700689545450,KNOCK:1280
1700689545452,KNOCK:1744
1700689545453,KNOCK:1072
1700689545455,KNOCK:1088
1700689545464,KNOCK:272
1700689545466,KNOCK:1168
1700689545468,KNOCK:912
1700689545469,KNOCK:752
1700689545472,KNOCK:512
1700689545473,KNOCK:64
1700689545476,KNOCK:784
1700689545479,KNOCK:160
1700689545481,KNOCK:848
1700689545483,KNOCK:1664
1700689545485,KNOCK:704
1700689545486,KNOCK:1024
1700689545488,KNOCK:1456
1700689545489,KNOCK:1024
1700689545491,KNOCK:944
1700689545496,KNOCK:528
1700689545499,KNOCK:1664
1700689545501,KNOCK:1232
1700689545503,KNOCK:720
1700689545505,KNOCK:64
1700689545507,KNOCK:608
1700689545508,KNOCK:192
1700689545512,KNOCK:48
1700689545516,KNOCK:400
1700689545517,KNOCK:1776
1700689545519,KNOCK:1008
1700689545520,KNOCK:928
1700689545524,KNOCK:144
1700689545531,KNOCK:576
1700689545533,KNOCK:400
1700689545535,KNOCK:784
1700689545536,KNOCK:1200
1700689545538,KNOCK:1456
1700689545544,KNOCK:336
1700689545547,KNOCK:32
1700689545549,KNOCK:848
1700689545552,KNOCK:64
1700689545553,KNOCK:656
1700689545555,KNOCK:128
1700689545560,KNOCK:288
1700689545565,KNOCK:944
1700689545568,KNOCK:1456
1700689545569,KNOCK:560
1700689545571,KNOCK:208
1700689545574,KNOCK:656
1700689545578,KNOCK:128
1700689545582,KNOCK:512
1700689545583,KNOCK:704
1700689545585,KNOCK:1072
1700689545586,KNOCK:1232
1700689545588,KNOCK:784
1700689545589,KNOCK:288
1700689545596,KNOCK:368
1700689545598,KNOCK:352
1700689545599,KNOCK:1232
1700689545601,KNOCK:912
1700689545603,KNOCK:576
1700689545604,KNOCK:912
1700689545606,KNOCK:432
1700689545608,KNOCK:128
1700689545613,KNOCK:288
1700689545614,KNOCK:160
1700689545616,KNOCK:1792
1700689545618,KNOCK:1680
1700689545620,KNOCK:768
1700689545622,KNOCK:1360
1700689545623,KNOCK:160
1700689545630,KNOCK:656
1700689545632,KNOCK:496
1700689545633,KNOCK:944
1700689545635,KNOCK:128
1700689545637,KNOCK:1088
1700689545640,KNOCK:592
1700689545641,KNOCK:544
1700689545644,KNOCK:48
1700689545646,KNOCK:656
1700689545648,KNOCK:1104
1700689545650,KNOCK:1552
1700689545652,KNOCK:192
1700689545653,KNOCK:976
1700689545655,KNOCK:416
1700689545656,KNOCK:16
1700689545663,KNOCK:192
1700689545664,KNOCK:1024
1700689545666,KNOCK:480
1700689545668,KNOCK:112
1700689545670,KNOCK:1456
1700689545671,KNOCK:48
1700689545674,KNOCK:176
1700689545677,KNOCK:832
1700689545683,KNOCK:1712
1700689545684,KNOCK:2384
1700689545686,KNOCK:848
1700689545688,KNOCK:944
1700689545698,KNOCK:336
1700689545701,KNOCK:1776
1700689545703,KNOCK:1056
1700689545705,KNOCK:304
1700689545708,KNOCK:576
1700689545712,KNOCK:208
1700689545715,KNOCK:976
1700689545717,KNOCK:1680
1700689545718,KNOCK:1728
1700689545720,KNOCK:1104
1700689545722,KNOCK:416
1700689545724,KNOCK:304
1700689545731,KNOCK:672
1700689545733,KNOCK:1456
1700689545734,KNOCK:1792
1700689545736,KNOCK:576
1700689545738,KNOCK:1264
1700689545739,KNOCK:1264
1700689545742,KNOCK:544
1700689545744,KNOCK:784
1700689545747,KNOCK:480
1700689545749,KNOCK:1008
1700689545752,KNOCK:1168
1700689545753,KNOCK:784
1700689545755,KNOCK:160
1700689545757,KNOCK:992
1700689545759,KNOCK:128
1700689545763,KNOCK:176
1700689545764,KNOCK:512
1700689545768,KNOCK:576
1700689545769,KNOCK:1344
1700689545770,KNOCK:1024
1700689545772,KNOCK:448
1700689545776,KNOCK:704
1700689545781,KNOCK:320
1700689545783,KNOCK:1120
1700689545784,KNOCK:976
1700689545786,KNOCK:1280
1700689545788,KNOCK:1792
1700689545791,KNOCK:976
1700689545796,KNOCK:48
1700689545800,KNOCK:1232
1700689545802,KNOCK:1504
1700689545803,KNOCK:992
1700689545805,KNOCK:448
1700689545806,KNOCK:80
1700689545812,KNOCK:208
1700689545814,KNOCK:128
1700689545816,KNOCK:672
1700689545817,KNOCK:2208
1700689545819,KNOCK:640
1700689545820,KNOCK:464
1700689545822,KNOCK:592
1700689545826,KNOCK:848
1700689545831,KNOCK:576
1700689545834,KNOCK:2368
1700689545836,KNOCK:992
1700689545837,KNOCK:1168
1700689545838,KNOCK:16
1700689545841,KNOCK:816
1700689545842,KNOCK:1104
1700689545848,KNOCK:1200
1700689545851,KNOCK:464
1700689545852,KNOCK:2208
1700689545853,KNOCK:960
1700689545855,KNOCK:64
1700689545859,KNOCK:80
1700689545864,KNOCK:544
1700689545866,KNOCK:1584
1700689545867,KNOCK:2000
1700689545869,KNOCK:1232
1700689545871,KNOCK:832
1700689545872,KNOCK:1280
1700689545880,KNOCK:304
1700689545881,KNOCK:1072
1700689545883,KNOCK:1664
1700689545885,KNOCK:1872
1700689545887,KNOCK:1280
1700689545889,KNOCK:1344
1700689545892,KNOCK:608
1700689545896,KNOCK:240
1700689545898,KNOCK:512
1700689545899,KNOCK:944
1700689545901,KNOCK:720
1700689545903,KNOCK:592
1700689545905,KNOCK:1024
1700689545906,KNOCK:320
1700689545908,KNOCK:16
1700689545911,KNOCK:144
1700689545914,KNOCK:352
1700689545916,KNOCK:816
1700689545918,KNOCK:400
1700689545919,KNOCK:816
1700689545921,KNOCK:1344
1700689545926,KNOCK:288
1700689545935,KNOCK:2048
1700689545936,KNOCK:1488
1700689545937,KNOCK:864
1700689545939,KNOCK:560
1700689545942,KNOCK:608
1700689545944,KNOCK:112
1700689545947,KNOCK:272
1700689545949,KNOCK:848
1700689545950,KNOCK:1488
1700689545952,KNOCK:1888
1700689545954,KNOCK:736
1700689545955,KNOCK:352
1700689545960,KNOCK:608
1700689545964,KNOCK:656
1700689545966,KNOCK:816
1700689545968,KNOCK:1792
1700689545970,KNOCK:1248
1700689545972,KNOCK:80
1700689545974,KNOCK:768
1700689545981,KNOCK:208
1700689545982,KNOCK:496
1700689545984,KNOCK:1024
1700689545985,KNOCK:1456
1700689545987,KNOCK:304
1700689545989,KNOCK:656
1700689545990,KNOCK:400
1700689545996,KNOCK:256
1700689545999,KNOCK:128
1700689546001,KNOCK:816
1700689546002,KNOCK:1024
1700689546004,KNOCK:544
1700689546005,KNOCK:1232
1700689546010,KNOCK:688
1700689546014,KNOCK:592
1700689546016,KNOCK:784
1700689546017,KNOCK:1120
1700689546020,KNOCK:1120
1700689546021,KNOCK:1664
1700689546022,KNOCK:576
1700689546031,KNOCK:1056
1700689546033,KNOCK:2144
1700689546034,KNOCK:1712
1700689546036,KNOCK:1360
1700689546038,KNOCK:80
1700689546040,KNOCK:1120
1700689546042,KNOCK:1056
1700689546044,KNOCK:656
1700689546047,KNOCK:688
1700689546048,KNOCK:640
1700689546050,KNOCK:1536
1700689546052,KNOCK:944
1700689546053,KNOCK:720
1700689546055,KNOCK:1280
1700689546057,KNOCK:512
1700689546063,KNOCK:48
1700689546064,KNOCK:1072
1700689546066,KNOCK:656
1700689546069,KNOCK:880
1700689546069,KNOCK:800
1700689546072,KNOCK:1408
1700689546083,KNOCK:1152
1700689546084,KNOCK:816
1700689546085,KNOCK:832
1700689546087,KNOCK:336
1700689546089,KNOCK:736
1700689546100,KNOCK:1040
1700689546101,KNOCK:608
1700689546102,KNOCK:736
1700689546106,KNOCK:864
1700689546110,KNOCK:448
1700689546114,KNOCK:816
1700689546115,KNOCK:1408
1700689546117,KNOCK:2080
1700689546118,KNOCK:1024
1700689546120,KNOCK:1120
1700689546122,KNOCK:384
1700689546130,KNOCK:896
1700689546132,KNOCK:608
1700689546133,KNOCK:1248
1700689546136,KNOCK:1280
1700689546138,KNOCK:1312
1700689546140,KNOCK:976
1700689546142,KNOCK:528
1700689546147,KNOCK:768
1700689546148,KNOCK:1424
1700689546150,KNOCK:96
1700689546151,KNOCK:1040
1700689546153,KNOCK:768
1700689546155,KNOCK:1360
1700689546159,KNOCK:48
1700689546164,KNOCK:592
1700689546165,KNOCK:48
1700689546166,KNOCK:1696
1700689546170,KNOCK:1520
1700689546170,KNOCK:656
1700689546172,KNOCK:912
1700689546174,KNOCK:384
1700689546180,KNOCK:224
1700689546182,KNOCK:400
1700689546184,KNOCK:416
1700689546186,KNOCK:832
1700689546187,KNOCK:432
1700689546193,KNOCK:640
1700689546197,KNOCK:32
1700689546198,KNOCK:1424
1700689546200,KNOCK:1328
1700689546202,KNOCK:1168
1700689546204,KNOCK:656
1700689546208,KNOCK:384
1700689546210,KNOCK:528
1700689546212,KNOCK:64
1700689546214,KNOCK:128
1700689546216,KNOCK:1680
1700689546218,KNOCK:1872
1700689546220,KNOCK:1024
1700689546222,KNOCK:656
1700689546223,KNOCK:832
1700689546226,KNOCK:1152
1700689546231,KNOCK:784
1700689546232,KNOCK:592
1700689546234,KNOCK:1216
1700689546236,KNOCK:1312
1700689546237,KNOCK:832
1700689546238,KNOCK:608
1700689546246,KNOCK:64
1700689546250,KNOCK:48
1700689546251,KNOCK:1616
1700689546253,KNOCK:1152
1700689546255,KNOCK:848
1700689546257,KNOCK:656
1700689546259,KNOCK:16
1700689546264,KNOCK:1488
1700689546266,KNOCK:1280
1700689546268,KNOCK:288
1700689546270,KNOCK:1248
1700689546271,KNOCK:720
1700689546274,KNOCK:288
1700689546277,KNOCK:464
1700689546281,KNOCK:1456
1700689546283,KNOCK:336
1700689546285,KNOCK:1760
1700689546286,KNOCK:1408
1700689546288,KNOCK:160
1700689546292,KNOCK:416
1700689546296,KNOCK:336
1700689546298,KNOCK:1312
1700689546302,KNOCK:1328
1700689546302,KNOCK:656
1700689546305,KNOCK:48
1700689546307,KNOCK:272
1700689546308,KNOCK:288
1700689546315,KNOCK:208
1700689546316,KNOCK:1648
1700689546318,KNOCK:2016
1700689546319,KNOCK:768
1700689546324,KNOCK:384
1700689546326,KNOCK:512
1700689546330,KNOCK:432
1700689546333,KNOCK:1600
1700689546334,KNOCK:1696
1700689546336,KNOCK:1168
1700689546338,KNOCK:560
1700689546340,KNOCK:768
1700689546347,KNOCK:496
1700689546348,KNOCK:1712
1700689546350,KNOCK:848
1700689546352,KNOCK:1392
1700689546353,KNOCK:944
1700689546355,KNOCK:256
1700689546360,KNOCK:576
1700689546364,KNOCK:1024
1700689546366,KNOCK:272
1700689546368,KNOCK:1584
1700689546369,KNOCK:1040
1700689546371,KNOCK:1456
1700689546372,KNOCK:448
1700689546381,KNOCK:224
1700689546384,KNOCK:32
1700689546386,KNOCK:1280
1700689546388,KNOCK:1040
1700689546390,KNOCK:560
1700689546391,KNOCK:512
1700689546396,KNOCK:704
1700689546398,KNOCK:144
1700689546400,KNOCK:1632
1700689546403,KNOCK:1424
1700689546404,KNOCK:976
1700689546406,KNOCK:320
1700689546408,KNOCK:1328
1700689546410,KNOCK:512
1700689546415,KNOCK:96
1700689546417,KNOCK:1600
1700689546418,KNOCK:704
1700689546420,KNOCK:544
1700689546423,KNOCK:592
1700689546429,KNOCK:272
1700689546431,KNOCK:992
1700689546433,KNOCK:1008
1700689546434,KNOCK:1040
1700689546436,KNOCK:864
1700689546440,KNOCK:432
1700689546441,KNOCK:208
1700689546448,KNOCK:192
1700689546449,KNOCK:2000
1700689546451,KNOCK:1024
1700689546453,KNOCK:1168
1700689546454,KNOCK:432
1700689546456,KNOCK:976
1700689546463,KNOCK:704
1700689546465,KNOCK:512
1700689546466,KNOCK:1536
1700689546468,KNOCK:832
1700689546470,KNOCK:1280
1700689546471,KNOCK:1408
1700689546473,KNOCK:912
1700689546475,KNOCK:688
1700689546482,KNOCK:320
1700689546484,KNOCK:560
1700689546486,KNOCK:192
1700689546487,KNOCK:1024
1700689546490,KNOCK:816
1700689546497,KNOCK:944
1700689546499,KNOCK:928
1700689546500,KNOCK:928
1700689546502,KNOCK:1456
1700689546503,KNOCK:992
1700689546505,KNOCK:576
1700689546510,KNOCK:752
1700689546512,KNOCK:144
1700689546516,KNOCK:1456
1700689546518,KNOCK:1248
1700689546519,KNOCK:800
1700689546521,KNOCK:432
1700689546525,KNOCK:912
1700689546526,KNOCK:640
1700689546531,KNOCK:848
1700689546534,KNOCK:224
1700689546536,KNOCK:1344
1700689546537,KNOCK:1184
1700689546540,KNOCK:48
1700689546547,KNOCK:624
1700689546551,KNOCK:1392
1700689546552,KNOCK:1584
1700689546554,KNOCK:1456
1700689546556,KNOCK:592
1700689546563,KNOCK:608
1700689546566,KNOCK:720
1700689546567,KNOCK:1712
1700689546568,KNOCK:1584
1700689546570,KNOCK:192
1700689546573,KNOCK:1088
1700689546574,KNOCK:16
1700689546579,KNOCK:400
1700689546582,KNOCK:64
1700689546584,KNOCK:1856
1700689546585,KNOCK:960
1700689546587,KNOCK:1104
1700689546591,KNOCK:336
1700689546596,KNOCK:16
1700689546599,KNOCK:1168
1700689546601,KNOCK:784
1700689546603,KNOCK:656
1700689546607,KNOCK:512
1700689546609,KNOCK:224
1700689546612,KNOCK:320
1700689546614,KNOCK:1040
1700689546616,KNOCK:1712
1700689546619,KNOCK:1872
1700689546620,KNOCK:656
1700689546622,KNOCK:944
1700689546624,KNOCK:656
1700689546630,KNOCK:672
1700689546633,KNOCK:928
1700689546634,KNOCK:1376
1700689546635,KNOCK:784
1700689546637,KNOCK:1552
1700689546639,KNOCK:960
1700689546641,KNOCK:1024
1700689546643,KNOCK:32
1700689546648,KNOCK:96
1700689546649,KNOCK:928
1700689546650,KNOCK:160
1700689546653,KNOCK:1216
1700689546654,KNOCK:1232
1700689546656,KNOCK:576
1700689546657,KNOCK:640
1700689546659,KNOCK:592
1700689546663,KNOCK:768
1700689546665,KNOCK:144
1700689546666,KNOCK:1920
1700689546668,KNOCK:1840
1700689546670,KNOCK:768
1700689546672,KNOCK:1328
1700689546677,KNOCK:256
1700689546680,KNOCK:592
1700689546680,KNOCK:224
1700689546683,KNOCK:1632
1700689546684,KNOCK:656
1700689546686,KNOCK:656
1700689546688,KNOCK:304
1700689546693,KNOCK:592
1700689546696,KNOCK:256
1700689546696,KNOCK:1008
1700689546699,KNOCK:896
1700689546701,KNOCK:448
1700689546703,KNOCK:464
1700689546704,KNOCK:1312
1700689546706,KNOCK:16
1700689546712,KNOCK:544
1700689546715,KNOCK:912
1700689546716,KNOCK:528
1700689546718,KNOCK:1328
1700689546720,KNOCK:1312
1700689546721,KNOCK:480
1700689546726,KNOCK:560
1700689546729,KNOCK:304
1700689546730,KNOCK:592
1700689546732,KNOCK:256
1700689546734,KNOCK:1552
1700689546736,KNOCK:1472
1700689546739,KNOCK:1152
1700689546740,KNOCK:384
1700689546747,KNOCK:736
1700689546750,KNOCK:1312
1700689546753,KNOCK:736
1700689546754,KNOCK:896
1700689546757,KNOCK:128
1700689546763,KNOCK:480
1700689546764,KNOCK:720
1700689546766,KNOCK:1744
1700689546767,KNOCK:2016
1700689546769,KNOCK:976
1700689546770,KNOCK:800
1700689546773,KNOCK:64
1700689546780,KNOCK:544
1700689546781,KNOCK:800
1700689546785,KNOCK:1616
1700689546786,KNOCK:1296
1700689546793,KNOCK:480
1700689546798,KNOCK:1296
1700689546801,KNOCK:1168
1700689546803,KNOCK:912
1700689546804,KNOCK:1424
1700689546806,KNOCK:80
1700689546809,KNOCK:448
1700689546812,KNOCK:160
1700689546814,KNOCK:1104
1700689546817,KNOCK:1984
1700689546819,KNOCK:1424
1700689546820,KNOCK:624
1700689546822,KNOCK:1024
1700689546830,KNOCK:160
1700689546832,KNOCK:784
1700689546834,KNOCK:2080
1700689546836,KNOCK:1280
1700689546837,KNOCK:416
1700689546840,KNOCK:432
1700689546842,KNOCK:848
1700689546848,KNOCK:1088
1700689546850,KNOCK:1968
1700689546851,KNOCK:2000
1700689546852,KNOCK:784
1700689546854,KNOCK:512
1700689546856,KNOCK:224
1700689546862,KNOCK:192
1700689546864,KNOCK:736
1700689546866,KNOCK:640
1700689546867,KNOCK:960
1700689546869,KNOCK:1584
1700689546870,KNOCK:784
1700689546872,KNOCK:1104
1700689546875,KNOCK:576
1700689546880,KNOCK:816
1700689546882,KNOCK:608
1700689546884,KNOCK:816
1700689546886,KNOCK:64
1700689546887,KNOCK:720
1700689546892,KNOCK:896
1700689546898,KNOCK:64
1700689546901,KNOCK:912
1700689546902,KNOCK:1536
1700689546904,KNOCK:576
1700689546906,KNOCK:848
1700689546909,KNOCK:688
1700689546913,KNOCK:288
1700689546916,KNOCK:1296
1700689546917,KNOCK:1680
1700689546918,KNOCK:224
1700689546920,KNOCK:896
1700689546922,KNOCK:160
1700689546925,KNOCK:544
1700689546930,KNOCK:832
1700689546932,KNOCK:592
1700689546933,KNOCK:1856
1700689546935,KNOCK:1968
1700689546936,KNOCK:720
1700689546938,KNOCK:1072
1700689546940,KNOCK:272
1700689546941,KNOCK:976
1700689546949,KNOCK:1376
1700689546950,KNOCK:1584
1700689546953,KNOCK:832
1700689546954,KNOCK:976
1700689546956,KNOCK:672
1700689546964,KNOCK:512
1700689546966,KNOCK:1040
1700689546969,KNOCK:576
1700689546971,KNOCK:864
1700689546973,KNOCK:992
1700689546980,KNOCK:544
1700689546981,KNOCK:944
1700689546983,KNOCK:1664
1700689546984,KNOCK:2096
1700689546986,KNOCK:1360
1700689546988,KNOCK:1184
1700689546990,KNOCK:752
1700689546996,KNOCK:176
1700689546998,KNOCK:32
1700689546999,KNOCK:1696
1700689547001,KNOCK:1184
1700689547002,KNOCK:832
1700689547004,KNOCK:800
1700689547006,KNOCK:976
1700689547007,KNOCK:1120
1700689547011,KNOCK:176
1700689547016,KNOCK:1520
1700689547018,KNOCK:176
1700689547019,KNOCK:640
1700689547022,KNOCK:16
1700689547023,KNOCK:848
1700689547026,KNOCK:208
1700689547029,KNOCK:128
1700689547031,KNOCK:864
1700689547032,KNOCK:1120
1700689547034,KNOCK:480
1700689547036,KNOCK:1360
1700689547037,KNOCK:1472
1700689547039,KNOCK:992
1700689547041,KNOCK:752
1700689547044,KNOCK:32
1700689547046,KNOCK:320
1700689547048,KNOCK:128
1700689547050,KNOCK:1472
1700689547051,KNOCK:1888
1700689547053,KNOCK:656
1700689547055,KNOCK:1328
1700689547064,KNOCK:16
1700689547066,KNOCK:592
1700689547067,KNOCK:288
1700689547069,KNOCK:528
1700689547071,KNOCK:752
1700689547072,KNOCK:160
1700689547074,KNOCK:240
1700689547081,KNOCK:704
1700689547083,KNOCK:1568
1700689547085,KNOCK:1312
1700689547086,KNOCK:1168
1700689547088,KNOCK:1664
1700689547089,KNOCK:208
1700689547095,KNOCK:144
1700689547100,KNOCK:1920
1700689547101,KNOCK:1808
1700689547103,KNOCK:1120
1700689547104,KNOCK:1280
1700689547107,KNOCK:208
1700689547109,KNOCK:448
1700689547112,KNOCK:688
1700689547115,KNOCK:224
1700689547116,KNOCK:1712
1700689547118,KNOCK:640
1700689547119,KNOCK:448
1700689547121,KNOCK:1248
1700689547124,KNOCK:512
1700689547127,KNOCK:208
1700689547129,KNOCK:416
1700689547131,KNOCK:1024
1700689547133,KNOCK:1952
1700689547134,KNOCK:1936
1700689547137,KNOCK:1168
1700689547138,KNOCK:560
1700689547139,KNOCK:688
1700689547145,KNOCK:16
1700689547147,KNOCK:48
1700689547148,KNOCK:448
1700689547150,KNOCK:32
1700689547152,KNOCK:512
1700689547153,KNOCK:1232
1700689547156,KNOCK:784
1700689547158,KNOCK:944
1700689547159,KNOCK:176
1700689547163,KNOCK:416
1700689547165,KNOCK:1408
1700689547167,KNOCK:256
1700689547169,KNOCK:912
1700689547171,KNOCK:224
1700689547176,KNOCK:464
1700689547179,KNOCK:224
1700689547181,KNOCK:976
1700689547183,KNOCK:480
1700689547185,KNOCK:1840
1700689547186,KNOCK:656
1700689547188,KNOCK:1040
1700689547190,KNOCK:464
1700689547197,KNOCK:704
1700689547199,KNOCK:1808
1700689547201,KNOCK:1712
1700689547202,KNOCK:1088
1700689547204,KNOCK:848
1700689547205,KNOCK:816
1700689547212,KNOCK:512
1700689547216,KNOCK:16
1700689547217,KNOCK:2224
1700689547219,KNOCK:1456
1700689547220,KNOCK:1424
1700689547227,KNOCK:320
1700689547230,KNOCK:640
1700689547232,KNOCK:1184
1700689547234,KNOCK:1568
1700689547236,KNOCK:928
1700689547237,KNOCK:416
1700689547239,KNOCK:544
1700689547241,KNOCK:224
1700689547244,KNOCK:48
1700689547246,KNOCK:160
1700689547248,KNOCK:992
1700689547250,KNOCK:1248
1700689547252,KNOCK:1008
1700689547254,KNOCK:704
1700689547257,KNOCK:96
1700689547263,KNOCK:544
1700689547266,KNOCK:1744
1700689547267,KNOCK:1376
1700689547269,KNOCK:864
1700689547271,KNOCK:624
1700689547273,KNOCK:1056
